ID,Text,Is_Activism,Category,Post_Id,Like_Count
33,"Hello, I would like to say that they are the worst airline I have ever hired. In a month I got a delayed bag and now they delayed a flight for which I lose the next one and I cannot return to my country.",False,social,Cv91g41IuH6,4
34,"traveled with this airline, I had a flight from Frankfurt to Bucharest. Lost my luggage. In Bucharest, they will find it within 5 days and return it to me, they gave me a number to track my luggage. It's been 5 days and still they haven't found it, the tracking number says we're still looking for your luggage. The fifth day already I go in the same things. All things were in luggage. I think it would be much faster to fly back to Frankfurt and collect my luggage. Terrible company. I do not recommend.",False,social,Cv91g41IuH6,2
35,I’ve been emailing for 3 weeks with no update on my compensation claim this is the worst customer service I’ve ever had. The feed back id is 37906587. I’ll keep messaging on every single social media platform until i get an update. I dont care if you don’t have access FIND SOMEONE WHO DOES . I’ll never fly Lufthansa again you lost my luggage in the first place and have caused so much stress customer service is repulsive,False,social,Cv91g41IuH6,1
36,2 years and still haven’t gotten a refund because they „lost my booking“,False,social,Cv91g41IuH6,0
37,@lufthansa cowboy (gay or not) and aviation - such a joke!,False,social,Cv91g41IuH6,6
38,Das macht es nicht weniger zur Tierquälerei,False,social,Cv91g41IuH6,5
39,Stop the woke shit and provide me with the service I paid for @lufthansa,False,social,Cv91g41IuH6,3
40,Worst compagny ever ! Go to hell ! How can u let so many passengers in Munich Airport #closelufthansa,False,social,Cv91g41IuH6,6
41,Lufthansa👎🏻 operated by Crooks 👈,False,social,Cv91g41IuH6,5
42,"WTH is wrong with Lufthansa? Since when we care if someone is gay ? Definitely animal abuser. You @lufthansa are a joke, fix your customer service and scheduling",False,social,Cv91g41IuH6,9
43,"Leider überlebt diese kundenunfreundliche Airline dank Steuergelder.Müsste Sie durch Dienstleistungen ihr Geld verdienen, wäre Sie schon pleite! Schlechter Service, Unpünktlichkeit, keine Kommunikation. Do Not Book, do Not Fly with Thais Airline!",False,social,Cv91g41IuH6,2
44,THIEVES. Escalate FB ID 36603247. You are looking for reasons not to return the money for 11 months. You did not let my sister with 3 small children on the flight when she flew to visit me in Belgrade from Istanbul.,False,social,Cv91g41IuH6,54
45,I submitted My first claim 3 weeks ago and have been emailing daily since. The original feed back is,False,social,Cv91g41IuH6,0
46,"My God, your posts are getting disgusting. Tinkerbell month is over.",False,social,Cv91g41IuH6,4
47,I'm stuck on the airport for two days without explanations and without my luggage 🧳. I'm ASTHMATIC AND I DONT HAVE MY INHALER YOU CRIMINALS!!!,False,social,Cv91g41IuH6,1
48,"It's been 2 days now that we are blocked in Munich airport with no info about our flight being canceled, no rebooking either. No assistance. #fucklufthansa",False,social,Cv91g41IuH6,3
49,"Worst flying experience, canceled flight, delayed return flight arrived late for connection flight and their subsidiary airline( Brussels Airlines) some of the rudest/ racist people, would never fly Luftansa again 👎",False,social,Cv91g41IuH6,1
50,Please I need my refund it is past a year and when I call it customer service they say there is nothing they can do and they refer me to chat assistant online who keep saying my ticket number and booking code isn’t correct. I am fed up already and I need my refund,False,social,Cv91g41IuH6,0
51,"Still waiting for my compensation after being bumped out of business class with my very I’ll husband. Yep, still waiting ⏳⏳",False,social,Cv91g41IuH6,2
52,#NoOneSayYesForLufthansa ##LufthansaTorturesRussianLady,False,social,Cv91g41IuH6,1
53,"@lufthansa Please change your regulations when it come to transporting dogs. We live in 2023, it’s no necessary to category dogs as fighting dogs.",False,social,Cv91g41IuH6,1
54,"„Freedom“ ist schon etwas tolles… Dazu muss man aber mit einer anderen Airline fliegen als Lufthansa. Heute (eigentlich wie üblich) wieder mal über zwei Stunden Verspätung. Dazu unfreundliches Gate-Personal und eine planlose Organisation (z.B. Pass am Gate zusammen mit Boardingpass vorzeigen, Aufkleber erhalten um dann exakt dasselbe wenige Minuten später direkt an der Schleuse noch einmal zu tun).",False,social,Cv91g41IuH6,0
55,🔥🔥🔥,False,social,Cv91g41IuH6,0
56,❤️,False,social,Cv91g41IuH6,0
57,Iconic,False,social,Cv91g41IuH6,0
58,Are you suggesting???,False,social,Cv91g41IuH6,0
59,Lufthansa it's no good the broken you'r things and don't do nothing don't fly in this company,False,social,Cv91g41IuH6,0
60,Please Creating new flight to Shiraz 🇮🇷,False,social,Cv91g41IuH6,0
61,Nobody receive us,False,social,Cv91g41IuH6,0
62,"Lufthansa nos están tratando como a ganado. Nos dijeron que alguien iba a recibirnos ! No hay nadie, ni personal de seguridad. Esto es Lufthansa una de las mejores líneas del mundo ??????",False,social,Cv91g41IuH6,0
63,"4 am 7 hours alone in Munich airport without luggage, old people, kids.",False,social,Cv91g41IuH6,0
64,Ningún pasajero merece semejante destrato. Que alguien de la cara.,False,social,Cv91g41IuH6,0
65,"No tenemos a quien pedir ayuda, somos más de 100 Personas abandonamos por la que en teoría es una@empresa de@las@menores del@mundo",False,social,Cv91g41IuH6,0
66,HELP LUFTHANSA,False,social,Cv91g41IuH6,0
67,Never again with Lufthansa 👎🏻👎🏻👎🏻,False,social,Cv91g41IuH6,0
68,"Our flight to Yerevan was supposed to take place last night, my families and I arrived from Los Angeles 10 hours into the flight, and we have been waiting for our departure to Yerevan for 2 days at Lufthansa❗️but the airport did not compensate the damage to the citizens of Armenia, we are with young children in cold and hunger and with complete indifference and callousness to us as people ‼️Frankfurt Yerevan",False,social,Cv91g41IuH6,0
69,@lufthansa @aesaenaire @aesangob I'm still waiting for the return of the 1327€ that I had spend on other flight only because you denied my onboarding without explanation,False,social,Cv91g41IuH6,0
70,hace 24 horas estoy en el aeropuerto de Munich mi vuelo a BA se cancelo. Llegamos a una terminal desierta sin una persona de lufthansa que nos ayude. dormimos en el piso del aeropuerto.,False,social,Cv91g41IuH6,0
71,❤️,False,social,Cv91g41IuH6,0
72,"Wao rain yesterday frankfurt airport,cancelled travel and tonight go to zurich swiss air",False,social,Cv91g41IuH6,0
73,I have sent you msg. Could you please reply. It is urjent.,False,social,Cv91g41IuH6,0
74,"Worse than low cost companies, Awful client management : your sales teams make a huge mistake but nos way to have a manager for repairing it. Here we are, they’be told : “yes maybe my colleague made a mistake but it’s not me so you just have to pay for another flight with your dog”. No empathy, no apologies, no wish to fix the problem. The last customer service person sais she is called Lisa. It was the 4th one. You are worse than Ryanair guys !!!",False,social,Cv91g41IuH6,0
75,@lufthansa I need by baggage!!!! Promised that was supposed to be as RUSH BAG in the following day and not even a word was received!!! U have ruined my vacation!,False,social,Cv91g41IuH6,0
76,Selfish airline thats only expensive and btw you lost my bag! It has all my stuff in it. You guys are responsible for our stuff the minute we check in them. But clearly you didnt.,False,social,Cv91g41IuH6,0
77,"Expensive and selfish you guys only care about your money, my family paid 50,000 for a frickin plane ticket and thats how much it costs in our country",False,social,Cv91g41IuH6,0
78,"@lufthansa you guys are the worst, i baught a set of luggage for 2,000$ and it came back broken and it was good quality before you say its low quality like your airline",False,social,Cv91g41IuH6,0
79,😍😍😍,False,social,Cv91g41IuH6,0
80,Go woke go broke,False,social,Cv91g41IuH6,0
81,We had booked our flights months ago for our honeymoon and our return flights have been cancelled when there is less than one month without offering any other optional flight on the same day. We decided that it is too much stress and we cannot rely on this kind of attitude so we have cancelled all our flights and chose another company😊 Amount of time that has been spent on the phone with customer service is another story.,False,social,Cv91g41IuH6,0
82,"I have been flying all my life and have never had such bad customer service as the day before yesterday at Frankfurt airport. Thousands of customers stranded at the airport and the gate agents walked off the job leaving everyone standing in line all night. No hotel, food or taxi vouchers for thousands of passengers. Shame on you! To add insult to injury bags are lost and you can’t get information on the whereabouts of your bags. You can’t get anyone on the phone to help you. Every number you call is automated and tells you to send an email through the website. You have no problem taking our money but what we get in return is the worst customer service I’ve ever experienced.",False,social,Cv91g41IuH6,0
83,#stefanlau,False,social,Cv91g41IuH6,0
84,"After so many recent problems with this compagny, I'm still waiting for my luggage. It''s been more than 3 days that it arrived at the airport, but I still didn't received it. It was FINALLY suppose to be today. I waited all day long... for nothing.",False,social,Cv91g41IuH6,0
85,Rip Lufthansa!!!!!!,False,social,Cv91g41IuH6,0
86,"A disappointing experience on my 1st flight with Lufthansa. I left Belgium for the USA via Frankfurt, and my luggage missed the connection! They told me it comes the next day but it turns out It’ll take 3 days. How do I dress tomorrow for the wedding I came for? Who will pay??",False,social,Cv91g41IuH6,0
87,Manden la maleta de la mamá de @soyalextienda,False,social,Cv91g41IuH6,0
88,@soyalextienda,False,social,Cv91g41IuH6,0
89,Devuélvele a la maleta a @soyalextienda,False,social,Cv91g41IuH6,0
90,Que le manden la maleta a la mamá de @soyalextienda 🧐🤣😡,False,social,Cv91g41IuH6,0
91,"When are you going to pay refunds that you owe? You've now told me over 5 times that ""you tried to issue a refund but ran into issues."" Flat out lies.",False,social,Cv91g41IuH6,0
92,You suck!,False,social,Cv91g41IuH6,0
93,Qué locura irresponsabilidad de ustedes que falta de respeto con los clientes,False,social,Cv91g41IuH6,0
94,Mal servicio,False,social,Cv91g41IuH6,0
95,Bad service 🫤,False,social,Cv91g41IuH6,0
96,"@lufthansa que dice Alex Tienda que le regresen la maleta porque su mamá lleva días con la misma ropa y el no tiene dinero para comprarle otra y ni siquiera en una piscina se ha podido meter porque hasta el vestido de baño estaba empacado allí, entonces para que por fa, le colaboren que el es un hombre humilde y da tristeza que tenga que pasar por esto. Posdata: Ah que dice también Alex Tienda que no tiene liquidez monetaria para pagar el taxi de ir a buscar el mismo el equipaje y que ustedes son muy descarados al ofrecer una solución como esa, porque ya saben, si paga el taxi tal vez mañana no le alcance para el almuerzo!!! 😢",False,social,Cv91g41IuH6,0
97,"Ya manden la maleta a @soyalextienda, no sean cag0nes",False,social,Cv91g41IuH6,0
98,"El 16 de agosto salimos de Frankfurt a Madrid pero el avión no pudo ser cargado y estamos aún sin maletas. Alguien más en nuestra situación? Nos dijeron que lo normal es recibirlas en 48 horas y nada, no sabemos si el resto de pasajeros están igual. El número de información no sirve para nada porque solo nos dicen que esperemos...",False,social,Cv91g41IuH6,0
99,Y la maleta de @soyalextienda ?,False,social,Cv91g41IuH6,0
100,Buen día para que porfa la maleta del barquisimetano @soyalextienda gracias por su valiosa y pronta respuesta para mi amigo,False,social,Cv91g41IuH6,0
101,"Nobody want to say where it is or what telephone nummer we have to call, I don't think att it will be so difficult",False,social,Cv91g41IuH6,0
102,"They canceled a flight, they transferred me to this airline and now I get an email that says delayed? from buenos aires to frankfurt what is this? I demand answers. I am traveling with a baby. son a shame",False,social,Cv91g41IuH6,0
103,The New Ryan Air,False,social,Cv91g41IuH6,0
104,"Leaving a 15 year old Swiss girl at the gate ALONE in Los Angeles because of bad communication between your booking service and swissair - unbelievable disregard for a minor’s safety. She was given a boarding pass, and her father was ensured her safety before he left the airport, wasn’t even allowed to the gate. Then told she can’t board and abandoned, her father is 3 hours drive away (LA traffic) Dispute with swissair is just pointing fingers at you! Endangerment of a minor. Simple.",False,social,Cv91g41IuH6,0
105,Real “cowboys” wouldn’t stand for this lack of ETHICS!!! Rest knowing that your bag will be lost and they will ruin your HONEYMOON that you’ve saved all your money for. NEVER FLY with this company,False,social,Cv91g41IuH6,0
106,Kümmert euch ums Fliegen ihr Clowns.,False,social,Cv91g41IuH6,0
107,"I love @lufthansa , but this ad is terrible!!!",False,social,Cv91g41IuH6,0
108,Please do not flight with this company!!! It’s pure scam!!!!,False,social,Cv91g41IuH6,0
109,absolutely the worst airline.,False,social,Cv91g41IuH6,0
110,Did Lufthansa confirm that it's an official lost bag for you.,False,social,Cv91g41IuH6,0
111,"If anyone has lost their luggage and it was returned, how long did it take lufthansa to get it back to you? Just wondering if I should lose hope.",False,social,Cv91g41IuH6,0
112,1 Wo.Antworten,False,social,Cv91g41IuH6,0
113,Enough with deceiving travelers. Take responsibility. You don't seem German!!! Be honest!!! Case #37756564. Pay what you owe me for reasons already known to you.,False,social,Cv91g41IuH6,0
114,Aun espero el reembolso caraduras,False,social,Cv91g41IuH6,0
115,the worst airline i ever flew!,False,social,Cv91g41IuH6,0
116,Absolute garbage company,False,social,Cv91g41IuH6,0
117,"Flying PRIORITY MEANS NOTHING WITH @lufthansa Aftet losing my luggage 1 month ago -which they call “flight irregularity” now they won’t compensate me with the 1,500€ they promise in their website. ZERO RESPECT OR ACCOUNTABILITY. SHAME SHAME SHAME!!",False,social,Cv91g41IuH6,0
118,"Lufthansa should be ashamed of theirselves. No service, no friendliness, just cancelling flights for no reason and no money back! Never again. Do not fly with Lufthansa, never, believe me!",False,None,CvcbwHQstbG,27
119,"Can you please clarify what is the criteria for expenses claimed after YOU delayed our luggages arrival in a recent flight? We were traveling as a family of four, with two young kids and no clothes other than those we were wearing. We had to buy emergency clothes, shoes and toiletries and you decided arbitrarily to cover just over a half of what we had to spend. We had perfectly good clothes and shoes in our bags and wouldn’t need to do any extra shopping if it weren’t for your decision to not board our luggage on the connection flight. I’d appreciate a clear answer as I haven’t been able to get one from your customer relations. Thank you!",False,None,CvcbwHQstbG,4
120,For months I have been waiting for an answer to my complaint regarding the shameful behaviour of Lufthansa towards us. But it seems Lufthansa doesn't care about its customers and much less the deplorable way its employees treat their customers.,False,None,CvcbwHQstbG,15
121,Just booked my flight! See you on board next week! 🔥,False,None,CvcbwHQstbG,2
122,Will my favourite airline respond???,False,None,CvcbwHQstbG,1
123,"And in my second flight to kuwait i arrived late from Amsterdam and i was running to my gate when I arrived it said on the screen they are boarding group 6 and the group on my boarding was 2 I wanted to go in and the guy said I can’t i told him I’m flying business class and i’m group 2 he started screaming that i have to wait and that they’re boarding families with small children i told him the screen said group 6 he said the screen is incorrect ignore it, how could i know its incorrect i just arrived at the gate and there is no need to scream and loose it like a crazy man, then they said they’re boarding group 2 so i gave him my boarding pass and them he was screaming again saying he needs to validate and wait i told him i gave you my boarding he said no i need a passport I told him you didn’t ask for my passport and then he started screaming again and saying i need to validate everyone and check their passport but again he didn’t ask for it in the beginning why was he screaming. Honestly your people are just horrible to say the least I don’t know how you’re hiring them and what is the criteria to higher people at your airlines, i can say for a fact your airline is the worst airline i ever tried and i will never fly with lufthansa again costumer service is one of the key reasons why someone would choose to fly with you and after today let me tell i will never fly with you or recommend your ailing to anyone. Your employees are rude short tempered and don’t know the first thing about costumer care and satisfaction or how to deal with people. Two bad encounters happening in the same day at two different countries with Lufthansa staff is more than proof that you actually don’t have hiring criteria or standards for that matters.",False,None,CvcbwHQstbG,2
124,"Horrible customer service, this airline only cares about $$ and do not care if a 4 year old and parents get separated during a 20+ hour flight. We called days before our flight so that they would have to scramble to move seats around the day of and inconvenience other flyers but they refused to do so unless we forked over $525. We have been loyal Lufthansa customers until now. Thanks but no thanks. This will be our last flight with them.",False,None,CvcbwHQstbG,1
125,You do not refund money for the flight. this has been going on for over 11 months. who can I turn to for help? 🥺,False,None,CvcbwHQstbG,3
126,"Hello! in September I will be flying to Cape Town for the first time, but since this is my first time flying I had a question. I have a bag that is 29x55x18 is this allowed as a hand luggage? I got different answers from the people around me.",False,None,CvcbwHQstbG,0
127,❤️❤️,False,None,CvcbwHQstbG,1
128,STOP LYING TO PEOPLE!!!!!,False,None,CvcbwHQstbG,16
129,lufthansa sent my luggage to Boston without giving me the possibility of getting it (PIR did not work and LH ignored my mails). Now its lost and LH just sending standard mails. How did you get your luggage back? I think they are not doing anything as it is cheaper to pay…,False,None,CvcbwHQstbG,0
130,Worst airline ever.,False,None,CvcbwHQstbG,25
131,@lufthansa I’m waiting to get your response to my email. This airline price gouged me over $800 at the airport AND employees stole money out of wallet instead of helping me retrieve it from the grounded plane that I could see sitting on the tarmac. Highly unethical business practices 😢,False,None,CvcbwHQstbG,2
132,@lufthansa Your customer service asked me to attach my receipts by email. I did so. No response from them. Please take a look: FB ID 37815378.,False,None,CvcbwHQstbG,1
133,What about @giorgia.andriani22 😢,False,None,CvcbwHQstbG,1
134,Welcome to Tanzania.,False,None,CvcbwHQstbG,0
135,"I have been reaching out to Lufthansa since July 19th for a fare difference credit for the Premium Economy seats we paid for but got placed in Economy seats on our flight back. I have been given the run around from your customer service representatives, asked to speak to supervisor but told they don’t have one. Told to send email to customer relations department because there is no phone number to reach them, however, the email response is automated stating to complete the online form. Which has been done for each passenger, but never received an email confirmation that they were even received. I need someone to reach out to me ASAP regarding this matter - a live human being who can actually assist me. This is not the customer service I expected from Lufthansa. Please message me.",False,None,CvcbwHQstbG,0
136,❤️,False,None,CvcbwHQstbG,2
137,Lufthansa delayed our flight from Vienna to Munich (LH 2329) by 1 hour and we missed the flight from Munich to Madrid. They send us to the next one (5 hours later) and the compensation of only €15 for bad food ..... I do not recommend them !!!,False,None,CvcbwHQstbG,6
138,"We travelled with your airline in May of this year. It was one of hundreds of trips we’ve taken as travellers, and the absolute worst experience ever. I have filed a claim with you for compensation after being bumped out of business class to economy for one leg of journey. I was travelling to UK with my husband who has terminal cancer, to see his family in UK one last time. We have never flown other than economy in our lives but I pushed him to spend the unbelievable amount of money on business class tickets so he could be comfortable. Did not know I would not be with him on one part of this trip. I have not filed any claims for every single flight being delayed or canceled, just for the difference between business class and economy on one leg. Not for the extra parking at YVR because we were forced to spend a night in Frankfurt, not for my family who were to fly with us to Vancouver but were sent back to London.",False,None,CvcbwHQstbG,0
139,Now I have waited almost 3 months for my compensation for delayed flight and missed connecting flight. How long do you think is reasonable to wait? Two people in the same party got their money refunded within 2 weeks!!!!,False,None,CvcbwHQstbG,0
140,THE THIEVES.,False,None,CvcbwHQstbG,0
141,"I called you guys before spending the money and you told me this policy, now I have been waiting and trying and emailing and stressing my self out.. and nothing from you.",False,None,CvcbwHQstbG,0
142,I came here to complain about my lost baggage that Lufthansa lost on JULY 1ST and still haven’t returned to me only to see a comment section FULL of their horrible business practices and unmanaged complaints!! This is the WORST airline ever - AVOID AT ALL COSTS!,False,None,CvcbwHQstbG,0
143,Why am I sitting on a airplane with NO AIR? Hundreds of people on this hot plane. NEVER again. This airline is trash. Spend your money elsewhere.,False,None,CvcbwHQstbG,1
144,"Hey Lufthansa, where is my refund ? 37767850",False,None,CvcbwHQstbG,0
145,If you want to arrive on your location dont travel with lufthansa. The worst i have ever experienced and i am traveling for 20+ years.,False,None,CvcbwHQstbG,1
146,I have requested a refund for my ticket within the 24 hours grace period and still hasn’t gotten it back.. it’s been so long .. my entire trip depends on it as I have booked another ticket with you .. please help me,False,None,CvcbwHQstbG,0
147,I have requested a refund for my ticket within the 24 hours grace period and still haven’t gotten it back.. it’s been so long and my entire trip depends on it as I booked another flight with you please help @lufthansa,False,None,CvcbwHQstbG,0
148,FLIEGT NIEMALS MIT LUFTHANSA!!! NICHTS KRIEGEN DIE HIN!!! DA IST RYANAIR BESSER!!!!!!!,False,None,CvcbwHQstbG,1
149,"Olá time Lufthansa, quero ressaltar aqui minha gratidão e parabenizar os comissários do voo LH507 de São Paulo Guarulhos para Frankfurt do dia 08.08.2023 , tive uma crise de ansiedade, foi pânico mesmo, pois mesmo voando tenho medo de voar, mas um dos comissários maravilhosos de vcs me atendeu com muito amor carinho e gentileza, quero parabenizar especialmente o chefe dos comissários o Mathias, ele é um ser humano maravilhoso que naquele momento de angústia me acalentou com carinho e cuidou de mim, obrigado Lufthansa por saber escolher seus comissários para melhor nos atender.",False,None,CvcbwHQstbG,0
150,"Please, escalate FB ID 36603247. Can't get refund for a whole year.",False,None,CvcbwHQstbG,2
151,"Una pésima compañía, perdieron mi maleta, me dejaron sin ropa en mis vacaciones. Tuve que comprar nueva ropa y no respondieron por nada. Son una verdadera estafa. Una pena cómo tratan a los clientes. No responden llamadas ni los correos 😡 arruinaron mis vacaciones",False,None,CvcbwHQstbG,4
152,"If you are at Munich Airport please let Lufthansa know my bag is still sitting at gate G29. I’ve given multiple people at the call center directions to my bag. Talked to Lufthansa, Star Alliance and Munich International Airport. I’m willing to pay any passenger to go to gate G29, retrieve my bag from a baggage cart outside, and hand it to the baggage staff to forward it to my location.",False,None,CvcbwHQstbG,0
153,Wieso ist es so schwer eine Rückerstattung zu bekommen? Wieso antwortet niemand auf Mails? Ich warte seit 13(!) Monaten auf mein Geld und niemand fühlt sich zuständig! Was soll ich denn jetzt machen?,False,None,CvcbwHQstbG,0
154,"WORST SERVICE EVER!! Lost my suitcase flying business class!!!!!! This is shameful , nobody knows where is it!!!! This is outrageous",False,None,CvcbwHQstbG,0
155,"Reisen mit Lufthansa, eine Katastrophe!!! Da Versuch besser Pudding an die Wand zu Nageln!!! Da werde ich mehr Erfolg haben.",False,None,CvcbwHQstbG,0
156,"the worst airline I have ever traveled. @lufthansa lost my baggage. I have to report and call to get some information but it's impossible, only computers trying to help but never find any solution. I've been without clothes for 4 days, without medicine. This rubbish company ruined my long awaited holiday . NEVER TRIP THIS HORRIBLE COMPANY.",False,None,CvcbwHQstbG,0
157,Lufthansa tengo un reclamo echo y vengo con eso hace más de un año. ID 35958526 y no contestan nada. Necesito respuesta,False,None,CvcbwHQstbG,0
158,"Thieves. I have had to get a refund for a cancelled flight for over a year. My insurance is still in legal proceedings with you, is a shame.",False,None,CvcbwHQstbG,0
159,@lufthansa Worst airlines!we traveled from Frankfurt and our baggage still missing and there is not any update/assistance. No phone no reply. The baggage systerm does not work!unacceptable service! No one should travel with @lufthansa again!,False,None,CvcbwHQstbG,0
160,❣️❣️❣️,False,None,CvcbwHQstbG,1
161,#stoplgbt,False,None,CvcbwHQstbG,32
162,Worst airline EVER!,False,None,CvcbwHQstbG,3
163,The thieves!,False,None,CvcbwHQstbG,0
164,You stealing bunch of thief's! No one go on their airline they steal expensive things from the luggage and delay the bags for a few days before they send them!! Lufthansa is running a criminal ring of thief's operating in their luggage transports I'm sure your in on it as well Lufthansa 💀 criminals,False,None,CvcbwHQstbG,2
165,"@lufthansa I was online checking in and the app closed without i finished. When I started it again, it said that my check in was concluded, but my datas was not correct in there.",False,None,CvcbwHQstbG,0
166,PLEASE RESPECT THE LAW,False,None,CvcbwHQstbG,0
167,Why did one of your pilots draw a penis in the air with their flight path? Very sexist must be a male pilot showing his dominance. You should cancel that pilot and make an apology post about it! #wokelufthansa,False,None,CvcbwHQstbG,2
168,Best Quote for traveling -,False,None,CvcbwHQstbG,0
169,😍 soooo coooool,False,None,CvcbwHQstbG,1
170,🌇👏,False,None,CvcbwHQstbG,2
171,👏👏👏,False,None,CvcbwHQstbG,1
172,❤️😍❤️👏👏👏,False,None,CvcbwHQstbG,1
173,❤️❤️❤️,False,None,CvcbwHQstbG,1
174,😍😍😍😍,False,None,CvcbwHQstbG,1
175,😍😍😍,False,None,CvcbwHQstbG,1
176,😍,False,None,CvcbwHQstbG,2
