ID,Text,Is_Activism,Category,Post_Id,Like_Count
38,❤️,False,Environmental,Cu2D8FBsTVX,0
39,👏👏👏,False,Environmental,Cu2D8FBsTVX,0
40,@kipscart,False,Environmental,Cu2D8FBsTVX,0
41,Net zero by 2040 👏👏👏👏,False,Environmental,Cu2D8FBsTVX,0
42,Nice,False,Environmental,Cu2D8FBsTVX,0
43,"Sorry to say, but you have a very bad delivery service and very bad customer service. I have a $6000 order of books and nobody knows where it is!",False,Environmental,Cu2D8FBsTVX,0
44,Staying green is the way to be! 🌏,False,Environmental,Cu2D8FBsTVX,0
45,Speaking of “sustainability” Amazon regularly sells Ejiao tea and “gelatin cubes” that are made from the hides of donkeys that are brutally and tortuously killed for this BS “health benefits” Do better “sustainable” @amazon,False,Environmental,Cu2D8FBsTVX,0
46,Does a better future include 12 million Palestinians? Or are we sub human?,False,Environmental,Cu2D8FBsTVX,0
47,"I was scammed by a Forex company, they took all my money and wouldn't allow me sign into my account, it was a sad experience for me, I had to report the case to the police but no solution was made till date. thanks to Manda Kyle an investigating agency I was referred to that was able to help me recover my money back without any stress. I'm glad sharing my experience honestly. Thereafter, i made my Withdrawal successfully. I really appreciate the diligent work of your company. If you are within this jurisdiction where I was, kindly contact them via Instagram as MANDAHACKS",False,Environmental,Cu2D8FBsTVX,0
48,"Amazon has begun sending nasty emails to anyone who writes negative reviews. Amazon's CENSORSHIP is going to leave sellers and buyers without reviews and it's going to take away confidence for both buyers and sellers. I'm personally never writing another review on Amazon, whether positive or negative. They don't want you to tell the truth so why bother at all.",False,Environmental,Cu2D8FBsTVX,0
49,Absolutely incredible!!,False,Environmental,Cu2D8FBsTVX,2
50,THE AMAZON RAINFOREST,False,Environmental,Cu2D8FBsTVX,0
51,Facing delivery issue,True,social,Ct38imYs9eG,4
52,"I requested a return of two products, they took the 2 and only made the return of one. And they do not give me an answer for the refund money",False,social,Ct38imYs9eG,2
53,"Slowly but surely breaking away. Glad to say this morning, alone, I spent $400 on a few items that I would normally purchase from Amazon, elsewhere 👏👏👏👏",False,social,Ct38imYs9eG,4
54,They provide the resolution instantly,False,social,Ct38imYs9eG,1
55,Love this ♥️🫶🏾,False,social,Ct38imYs9eG,3
56,My third comment,False,social,Ct38imYs9eG,2
57,Shame on Amazon... neveer going to use Amazon for anything . other apps are there i will use that,False,social,Ct38imYs9eG,6
58,"Be careful, Amazon is saying that they’ll give refunds and then denying you after they’ve already said they would give you a refund",False,social,Ct38imYs9eG,8
59,Every place is only doing this because it's June as soon as July happens they will be back to what they usually are which is shaming all the people that they're currently praising right now.,False,social,Ct38imYs9eG,5
60,Happy pride ❤🥺🏳‍🌈 I love you ❤😘 Amazon 😍✨❤,False,social,Ct38imYs9eG,1
61,🤮🤮🤮🤮 unfollow,False,social,Ct38imYs9eG,10
62,"Amazon me bloquea la cuenta el dia martes 20, el jueves 22 me cobra un cargo de un pedido hecho antes de bloquearme la cuenta, ni siquiera me han dado una explicacion ya que no tengo acceso no conosco un mail para comunicarme con ellos, estuve 10 años haciendo compras sin ningun inconveniente y de repente esto, no se que pensar.",False,social,Ct38imYs9eG,3
63,@amazon my account has been temporarily blocked for security reasons! probability hacker ! My account will not be reset despite being told repeatedly. What am I doing wrong?,False,social,Ct38imYs9eG,1
64,@amazon please check your DM its important thanks,False,social,Ct38imYs9eG,1
65,I'm not gay but I support this cause,False,social,Ct38imYs9eG,2
66,Hello I've sent an email to you guy on an order that haven't been sent or delivered.,False,social,Ct38imYs9eG,2
67,Hell nah,False,social,Ct38imYs9eG,15
68,Gaaaaaaaay😂,False,social,Ct38imYs9eG,5
69,sir i ordered ant esports 220 air mid-tower computer case/gaming cabinet which should have Front 3 fan our Back 1 fan our 2 fan top but i didn't get top fan also call my customer support 3 times but i got no Solution not found I request you to either refund me or return my product I have sent you the photo also I don't want to take any further with amazon it was great I would have ordered on flipkart,False,social,Ct38imYs9eG,2
70,Very bad customer support by this shoping app,False,social,Ct38imYs9eG,4
71,Oooooo @rrial !!!,False,social,Ct38imYs9eG,2
72,Nope 🤦🏽‍♂️,False,social,Ct38imYs9eG,19
73,"That is absolutely disgusting for a company Shove this down Everyone one's throat Not Everyone agrees with this Junk or want to be apart of it but company's fourse it on you, Go Uganda",False,social,Ct38imYs9eG,4
74,I'm unfollowing,False,social,Ct38imYs9eG,25
75,Are we doing amazon like we did target,False,social,Ct38imYs9eG,21
76,Your chat supervisors Raul B and Varadhini are committing customer abuse and inappropriately disconnecting on customers.,False,social,Ct38imYs9eG,4
77,I want a refund on my prime membership. My packages are often late,False,social,Ct38imYs9eG,1
78,"Hi Amazon team,",False,social,Ct38imYs9eG,0
79,🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,False,social,Ct38imYs9eG,5
80,As expected i think we all are fool tha we commenting and waiting for the help,False,social,Ct38imYs9eG,0
81,Amazon is a scam !!!!!!!!!!!!!,False,social,Ct38imYs9eG,1
82,"Hi, Am from Ghana but wish to work with Amazon. Please who can help me",False,social,Ct38imYs9eG,1
83,"I'm just here to report all the bigots. Happy Pride, family!! Love you all 🖤🤎🩶❤️🧡💛💚💙💜",False,social,Ct38imYs9eG,7
84,🤮🤮🤮🤮🤢🔪🔪,False,social,Ct38imYs9eG,6
85,#boycott Amazon,False,social,Ct38imYs9eG,4
86,"""We're so proud to be supporting Pride"".... haha. One of the seven deadly sins... 🔥",False,social,Ct38imYs9eG,13
87,"Amazon customer service representatives lied to me on 3 separate occasions about getting a credit, to make up for fraud on their part, I have email from the representatives proving it. I still have not received it. This is US, I’m based in Los Angeles. I’ve spent hours on the phone and I’m sick of getting lied to by representatives. Straight up fraud.",False,social,Ct38imYs9eG,0
88,🤢🤢🤢🤢🤢🤢🤮,False,social,Ct38imYs9eG,5
89,Shame on Amazon,False,social,Ct38imYs9eG,45
90,#boycottamazon😡😡😡,False,social,Ct38imYs9eG,3
91,Shameful act by Amazon,False,social,Ct38imYs9eG,23
92,We’re all praying for everyone. It’s all we can do at this point. He gay but all the flag sex and targeting children has gone too far. You don’t have the same support. We’re all tired of it between blm riots destruction dancing in front of children and the grooming for castration is the devils work. It’s so sad what’s happening. I was a tomboy I couldn’t imagine being told I was in the wrong body and forced to stop my hormones. Y’all have gone too far we’re soooooo over it.,False,social,Ct38imYs9eG,9
93,Stop🏳️‍🌈 propaganda!👎🏻👎🏻👎🏻,False,social,Ct38imYs9eG,66
94,"Can’t wait for June to be over OMG I am sick of it, just be gay and that is it live your life without shouting it every where no need for all that show 🤬",False,social,Ct38imYs9eG,19
95,Shame on you 🤢🤢🤮,False,social,Ct38imYs9eG,4
96,Amazon should get the same treatment Target received from supporting this. It’s unacceptable. Promoting immorality is ridiculous.,False,social,Ct38imYs9eG,24
97,Delete,False,social,Ct38imYs9eG,2
98,🤮 next downfall,False,social,Ct38imYs9eG,3
99,shame on you🤢🤢🤢,False,social,Ct38imYs9eG,9
100,"Let's do a MWBG(men,woman,boy,girl)Family pride months and our own flag",False,social,Ct38imYs9eG,13
101,eyw month,False,social,Ct38imYs9eG,1
102,WTF shame on you,False,social,Ct38imYs9eG,3
103,Why u people are providing refund or replacement for the charging cable.. Flipkart is much better they do not make fool of customer,False,social,Ct38imYs9eG,1
104,🤢🤮,False,social,Ct38imYs9eG,6
105,Prime day is upon us!,False,social,Ct38imYs9eG,1
106,https://youtu.be/4KMauzLimJA,False,social,Ct38imYs9eG,1
107,Aliexpress >,False,social,Ct38imYs9eG,1
108,👏🙌😍😍,False,social,Ct38imYs9eG,1
109,This is terribme,False,social,Ct38imYs9eG,1
110,creepy,False,social,Ct38imYs9eG,1
111,🤮👎🏻🤮👎🏻🤮👎🏻🤮,False,social,Ct38imYs9eG,2
112,Sick,False,social,Ct38imYs9eG,1
113,No thank you,False,social,Ct38imYs9eG,1
114,No “It” or “Thing” button?,False,social,Ct38imYs9eG,1
115,🌈☀️🌈,False,social,Ct38imYs9eG,1
116,🌈 ❤️,False,social,Ct38imYs9eG,2
117,but u could die in a warehouse stuck in a storm 🤣 working yay,False,social,Ct38imYs9eG,1
118,10 Wo.Antworten,False,social,Ct38imYs9eG,0
119,🤫,False,social,Ct38imYs9eG,0
120,👏👏 well done!,False,social,Ct38imYs9eG,0
121,I LOVE YOUUU,False,social,Ct38imYs9eG,0
122,👏👏👏 🌈,False,social,Ct38imYs9eG,0
123,The best 👏👏👏,False,social,Ct38imYs9eG,0
124,🔥,False,social,Ct38imYs9eG,0
125,@amazon how can move my search bar back to the top I don’t like it at the bottom,False,social,Ct38imYs9eG,0
126,❤️❤️❤️,False,social,Ct38imYs9eG,0
127,Three days and transferred total of 7 times and the last rep instead of resolving my issue accidentally cancelled my prime benefits instead. Done with Amazon. My last nerve is gone,False,social,Ct38imYs9eG,0
128,🤡,False,social,Ct38imYs9eG,0
129,Oтв3ть мнe пожaлyйcта… напиc@л тебе в дрект),False,social,Ct38imYs9eG,0
130,Good,False,social,Ct38imYs9eG,0
131,#boycotamazon,False,social,Ct38imYs9eG,0
132,Amazon please heed the warning you are no longer what you used to be. Amazon has become more of a disappointment than a convenience. What are we doing to change this? Mosquito,False,social,Ct38imYs9eG,0
133,😢😢😡😡😡😡🌈🚫🚫🚫🚫🚫🚫🚫,False,social,Ct38imYs9eG,0
134,"It’s never too late to start flaunting your inner African royalty, let your personality shine through in all that you do.Follow @bubblyempire_clothing for your unique and elegant men clothing.",False,social,Ct38imYs9eG,0
135,🙏☕🙌👍,False,social,Ct38imYs9eG,0
136,"I requested a return of two products, they took the 2 and only made the return of one. And they do not give me an answer for the refund money",False,social,Ct38imYs9eG,0
137,Product order karne ke bad bhi agar price badha to ye aapka product cancel karke kisi aur ko bech denge... sambhal ke order karna ya to mat karna,False,social,Ct38imYs9eG,0
138,"I was scammed by a Forex company, they took all my money and wouldn't allow me sign into my account, it was a sad experience for me, I had to report the case to the police but no solution was made till date. thanks to Manda Kyle an investigating agency I was referred to that was able to help me recover my money back without any stress. I'm glad sharing my experience honestly. Thereafter, i made my Withdrawal successfully. I really appreciate the diligent work of your company. If you are within this jurisdiction where I was, kindly contact them via Instagram as MANDAHACKS",False,social,Ct38imYs9eG,0
139,"Comprei um cooktop e quando chegou verifiquei que estava funcionando somente duas bocas de 4 bocas existentes, pedi a devolução dentro do prazo, me enviaram um codigo de ratreamento com a informação que seria retirado no local de entrega. arrumei o pacote como recomendado e não vieram buscar no prazo informado, fiz o pedido de devolução novamente e me enviaram outro codigo e novamente não retiraram, agora a unica infomação que me passam e que não está no prazo de devolução, sendo que foi pedido no prazo e não tive resposta. estou ligando e tentando resolver com a amazon faz 20 dias e não consigo resolver",False,social,Ct38imYs9eG,0
140,Now 24 days I’ve been waiting for my refund. Get your shit together.,False,social,Ct38imYs9eG,0
141,Bullshit,False,social,Ct38imYs9eG,0
142,✈️✈️✈️🔥🔥,False,social,Ct38imYs9eG,0
143,"I AM FED UP WITH YOU GROOMERS! I was watching little house on the prairie with my children when your Amazon FeeVee disgusting, depraved commercial came on with nasty drag queens and some guy holding his crotch. I had to shield the eyes of my children and it caused me to go into distress immediately. I’m so freaking P’D off!",False,social,Ct38imYs9eG,0
144,"The worst retail company to ever exist, y’all are overrated . If Jeff Bezos was Jewish maybe Amazon wouldn’t have been so shit. Only Jews could truly make successful companies",False,social,Ct38imYs9eG,0
145,How disgusting,False,social,Ct38imYs9eG,0
146,"🌈🌈🌈🌈 Respect, love, freedom🌈🌈🌈 love seeing this. It's needed!",False,social,Ct38imYs9eG,0
147,Oh God.,False,social,Ct38imYs9eG,0
148,"Is there a human who can help me??? I’ve called 6 outsourced customer service agents, who know nada , system think I’m uploading info from a computer.",False,social,Ct38imYs9eG,0
149,Im unfollowing👎,False,social,Ct38imYs9eG,0
150,AMAZON bad service,False,social,Ct38imYs9eG,0
151,😍🙌,False,social,Ct38imYs9eG,0
152,NO AYDAN NO CONTESTAN NO SOLUCIONAN SE QUEDAN CON TU DINERO Y YA ESTÁ,False,social,Ct38imYs9eG,0
153,nice! another company that promotes mental illness. great job guys!,False,social,Ct38imYs9eG,0
154,"it's funny how the alphabet people hijacked an entire month for the purpose of ""love""(which is nothing but lust actually) and they're just getting slammed left and right cuz no sane human supports your mental illness, except for other mentally ill perverts.",False,social,Ct38imYs9eG,0
155,shame on amazon,False,social,Ct38imYs9eG,0
156,Fun here hun,False,social,Ct38imYs9eG,0
157,"Had really been pissed at the service, from account being suspended to no help or no method of contacting. Provide all the documents needed, no help whatsoever. This is how amazon treat customers who genuinely pay upfront to get their PRIME services.",False,social,Ct38imYs9eG,0
158,So what🤦🏽‍♀️,False,social,Ct38imYs9eG,0
159,"My account was deactivated and I was referred to #cyber_solution19 on instagram who helped me reactivate my account. I am posting this here for those who have not reactivated their account, I highly recommend it. he unlocks all kind of accounts.",False,social,Ct38imYs9eG,0
160,Pls refund my amount,False,social,Ct38imYs9eG,0
161,"I personally never had an issue with Amazon. But supporting some rights while violating others isn't right Amazon. Stay neutral, don't support anyone. Mind your business, don't be like Target. You don't wanna loose billions because of bad decisions.",False,social,Ct38imYs9eG,0
162,"BULLSHIT! it is really a shame that you continue to act based on discriminatory legislations! The red white and royal blue movie, like others before it, blocked in singapore? amazon, amazon prime, amazon prime video (whatever) has NO legitimacy to assume itself as an inclusive brand when these things are still happening! what a shame!",False,social,Ct38imYs9eG,0
163,Fraud Company don't buy definitely you guys will definitely lose money...,False,social,Ct38imYs9eG,0
164,Ewwww 🤢,False,social,Ct38imYs9eG,1
165,This is really disgusting! Why every big company try to normalise being LGBTQ! Hey! Hallo! There are just a two gender! XX and XY! Stop try to normalise!,False,social,Ct38imYs9eG,0
166,I still don't understand why there is pride in a sexual partner or act. People are just sick in the head.,False,social,Ct38imYs9eG,3
167,کسکشاااا یی گی,False,social,Ct38imYs9eG,1
168,Yuck,False,social,Ct38imYs9eG,1
169,Disgusting,False,social,Ct38imYs9eG,0
170,i feel really cheated. From Amazon. Almost three months I wait and always empty promises!!!!! also here via Instagram I should say from which country and I didn't get an answer again 😂 Bravo 👍🏼,True,social,Cve8j4MNvnw,17
171,"Hello, I made 2 orders after a few days I got a status saying that it could not be delivered and checked my account and my payment went through but they never reimbursed me. In addition, my account says that it is blocked. Did these people just rob me? I would like my refund or my items...",False,social,Cve8j4MNvnw,3
172,"Is there a reason why your app no longer shows delivery dates before purchasing an item? I tried to purchase 2 items and upon checking EVERYTHING on Amazon, there's no estimated delivery for ANYTHING on the website. What is going on?",False,social,Cve8j4MNvnw,1
173,life Outwest though 😮🌵,False,social,Cve8j4MNvnw,4
174,"Dear Amazon, I have been trying to reactivate my account. Someone put me on hold and never came back. Then you cut me off. Then you asked to send me a text - it hasn’t come. I am losing the will to live. I just want a telephone number and a person. Your online assistance is dire. I have an email with a link that directs me to my personal Amazon Account ??? SOMEONE PLEASE HELP",False,social,Cve8j4MNvnw,2
175,Your driver stole my golf clubs I’m pissed,False,social,Cve8j4MNvnw,1
176,PLEEEEASE I NEED SOMEONE FROM THE CUSTOMER SERVICE TO HELP ME! I've been waiting 2 weeks for an answer about a package that was marked as delivered on july 21 but never arrived! I'm tired of talking on the phone and chat with rude associates who can't solve anything! I also sent an email and it has been 2 weeks without an answer! Please help,False,social,Cve8j4MNvnw,1
177,Yee haw 🤠,False,social,Cve8j4MNvnw,1
178,Fell like 19s,False,social,Cve8j4MNvnw,5
179,Is anyone else having problems with delivery? I placed an order and literally paid extra for two day delivery just to get a email saying my order was delayed the day my order was supposed to come. Reached to customer service and was basically told that I couldn’t receive a refund for shipping & couldn’t cancel the order even tho it is delayed past the day I paid for it. It’s ridiculous. I don’t understand why y’all offer opinions for fast shipping if you can’t keep up with the demand,False,social,Cve8j4MNvnw,2
180,Amazing thing that's real Business,False,social,Cve8j4MNvnw,2
181,Con quién me puedo quejar para un reembolso que llevo esperando desde hace 20 días?,False,social,Cve8j4MNvnw,1
182,"Definitivamente tienen que arreglar el tema de los reembolso cuando un producto se encuentra perdido, más de 1 mes que hice mi pedido y aun no me generar mi reembolso porque se les perdió y no quieren admitirlo, hablamos de 2000 dolares... jugan con los clientes",False,social,Cve8j4MNvnw,1
183,"When I order placed it's automatically cancelled and refunded my money back to Amazon wallet. I tried at 5 times,time gaps are between 1 hr but same things happened again and again. When you cancelled order why advertised freedom sale.",False,social,Cve8j4MNvnw,3
184,"@amazon all people write bad …. It's sad how you treat your customers. I have almost 2000 orders since 2016 and I am treated so badly…. I've never experienced anything like this. You can only get ahead with a lawyer, isn't that sad?",False,social,Cve8j4MNvnw,5
185,"Acabo de recibir un pedido de no coincide con lo que pedí , me gustaría denunciar a Amazon , me podéis ayudar a denunciar?",False,social,Cve8j4MNvnw,1
186,"Si se les cae un caballito, me reembolsan o reemplazan el paquete? :v",False,social,Cve8j4MNvnw,1
187,My account was locked and I don’t know why please help me!,False,social,Cve8j4MNvnw,3
188,"Hey Amazon, my account got locked and I can’t contact for help, i just ordered a book and wanted to know if it’s on its way or not, and i saw that my account is locked, now I can’t receive both my order and money!",False,social,Cve8j4MNvnw,1
189,Please check DMs,False,social,Cve8j4MNvnw,1
190,"Why is your delivery so bad. If anyone has had any delays, go onto your app and hit track your parcel, I assure you it will trigger an action from Amazon, it will be cancelled or damaged and cancelled order. They are a joke. Your order low value items from Amazon this is going to be the level of service you can get expect as a prime member, simple thing is your low value purchase ain’t paying the bills so they will sit on it. Done with this crap.",False,social,Cve8j4MNvnw,2
191,Can U give me a Amazone Card please I need Things For fishing,False,social,Cve8j4MNvnw,2
192,‪Who do I need to talk to in order for yall to stop charging my bank the SAME erroneous charges your representatives said was resolved and fixed in the system? I keep waking up to these charges!!! This is like the fourth time someone told me I wouldnt be charged. I’m about to close my account!‬,False,social,Cve8j4MNvnw,1
193,🔥,False,social,Cve8j4MNvnw,1
194,"Amazon is the worst place and hell for sellers as their claim settlement has gone bad . They have increased commision , refund charge , everything to sellers and safe t claims is pathetic . Recently in an incident where we received back material from a husband and wife name naveen and Poonam bansal in Chandigarh , who are just fooling people and exchanging products , we got the returns whereby the customer very smartly replaced our brass rose gold color hinges with steel hinges. We received the returns in secured packaging , and they were tampered hence we informed seller support who asked us to fill the form and inform safe t claims regarding the Same . We had pics , return unboxing video and a video where the amazon easy ship delivery agent is himself accepting about the tampered package and that our product had been replaced . Still claim was denied in an appeal too . So don’t sell on Amazon , sell on other platforms . They are worst , they recently increased their commissions , refund issuing cost all to sellers and in return we aren’t even protected , then what’s the point in selling here",False,social,Cve8j4MNvnw,0
195,https://www.amazon.com/Protection-Wrinkles-Anti-Aging-Moisturizer-Milliliters/dp/B00NB2FKGS/ref=sr_1_5?keywords=sebamed+q&qid=1687292758&sr=8-5,False,social,Cve8j4MNvnw,1
196,@amazon i lose my account and 5000€ I hate amazon so much I swear no answer nothing!!!!!!!!,False,social,Cve8j4MNvnw,3
197,@amazon amazon Germany is bad,False,social,Cve8j4MNvnw,5
198,"@amazon Give me my money back, I did claim several times and I have nothing 😡😡😡😡😡😡",False,social,Cve8j4MNvnw,1
199,Amazon is making scammed. I ordered product and delivered used and different defective product. And customer care says no return no refund. So what is our fault in it?why should we suffer?😡😡,False,social,Cve8j4MNvnw,1
200,♥️♥️,False,social,Cve8j4MNvnw,1
201,📧,False,social,Cve8j4MNvnw,1
202,Follow me @halilakastore,False,social,Cve8j4MNvnw,1
203,Oui quel honte amazon avec les millions que vous avez on devrait plutôt offrir dans ses pays que vous exploiter des moyens de locomotion sans animaux À utiliser pauvre bête il les font travailler jusqu'à leur épuisement pour que eux les propriétaires gagne des sous enfin une misere et que ses pauvres bêtes s souffre et travaille dans des conditions horribles honte à vous le milliardaire (le patron de amazon) 😡😡😡😡😡,False,social,Cve8j4MNvnw,1
204,Amazon have the worst customer service. Awful company. I bought a faulty tv and was told it could be replaced so had to be refunded and I could by it again. When I went to buy it again it was £200 more. The customer service just acts like morons and says it is impossible. What has this company become? 10 years of loyal customer gone in 5 minutes.,False,social,Cve8j4MNvnw,2
205,"Your social media team never gets back, this link is useless",False,social,Cve8j4MNvnw,2
206,https://amzn.to/3qhwn3a,False,social,Cve8j4MNvnw,1
207,This shit is really ludicrous. You talking about horses and we cant get our shit we paid foe.,False,social,Cve8j4MNvnw,4
208,https://www.fiverr.com/s/lzLLPg,False,social,Cve8j4MNvnw,1
209,5 Wo.Gefällt 1 MalAntworten,False,social,Cve8j4MNvnw,0
210,"There was an order,which I want to return because it was not good. Now your team has spent around 11-12 days and there is no refund issued to me till now..order 408-7551535-4516310 @amazon",False,social,Cve8j4MNvnw,0
211,I am canceling my subscription right now. I refuse to give 1 cent to a company that contributes to aparthعid in Palestine. #freepalestine 🇵🇸,False,social,Cve8j4MNvnw,1
212,🔥💼 Fire up your Earnings 💼🔥,False,social,Cve8j4MNvnw,0
213,Amazon is disgusting please don't sell on Amazon we have been getting 100's of incompetence vulguar and disrespectful uneducated illiterate fucking miniature they just dont neither they have have any response for the sellers,False,social,Cve8j4MNvnw,3
214,https://www.fiverr.com/s/515zab?utm_source=CopyLink_Mobile,False,social,Cve8j4MNvnw,1
215,"Dear @amazon ,",False,social,Cve8j4MNvnw,0
216,5 Wo.Gefällt 1 MalAntworten,False,social,Cve8j4MNvnw,0
217,Send me a message for life changing opportunity 📈,False,social,Cve8j4MNvnw,1
218,"What the hell is wrong with your customer service now, you have hired bunch of idiots in phone line who just transfers call from one team to another and then cancels@it in between. I have called your helpline 10 times since morning, I need someone to take over my concern on priority. My refund is pending from amazon end, Samsung refrigerator is already returned to seller and refund is still pending. Kindly reach out to me asap",False,social,Cve8j4MNvnw,1
219,"What about the confirmation email about refund and also as mentioned earlier the other agent told me@it hasnt been done yet, Can you het someone to look into it once",False,social,Cve8j4MNvnw,1
220,❤️,False,social,Cve8j4MNvnw,3
221,@amazon amazon cheats customers!,False,social,Cve8j4MNvnw,0
222,@amazon I tried to call the delivery agent again his name is Deepak and he is denying to deliver the order at the door step again.,False,social,Cve8j4MNvnw,1
223,"But, you know cool story about how you exploit animals when you run out of people.",False,social,Cve8j4MNvnw,8
224,Why Amazon like to scam there customers,False,social,Cve8j4MNvnw,8
225,like in the 80s,False,social,Cve8j4MNvnw,1
226,Nous avons reçu un message comme quoi ça a bien été livré en main propre alors que c’est complètement FAUX.,False,social,Cve8j4MNvnw,0
227,Let's end inhumanity!! I'm paying 5,False,social,Cve8j4MNvnw,0
228,😢,False,social,Cve8j4MNvnw,1
229,@amazon you guys rock again I got a call from Amazon delivery team and on addressing my concern they were laughing at me ..! Kudos to you all 🙌,False,social,Cve8j4MNvnw,1
230,I want to work at Amazon,False,social,Cve8j4MNvnw,5
231,"Hi, I made an order and after about 7 days I got a status saying it was undeliverable and I checked my account and my payment went through but I was never refunded. Did these people just steal from me? I’d like my refund….",False,social,Cve8j4MNvnw,2
232,Worst customer service experience I’ve ever had is advise anyone to shop anywhere other than Amazon,False,social,Cve8j4MNvnw,3
233,Nice ❤️❤️,False,social,Cve8j4MNvnw,1
