ID,Text,Is_Activism,Category,Post_Id,Like_Count
25,Is Shell a partner with Rubens Ometto destroying the nature in Brazil?,False,social,CphM6CKo9nt,42
26,Ometto is killing nature in Brazil!,False,social,CphM6CKo9nt,8
27,Shell destroyng the nature in Brazil #omettoagainstnature,False,social,CphM6CKo9nt,4
28,RUBENS OMETTO is destroying an environmental protection area and harming the health of thousands of people,False,social,CphM6CKo9nt,6
29,"My dream is to work with this wonderful company, please help me",False,social,CphM6CKo9nt,1
30,"Hi I’m just texting because I am really really upset about my purchase tonight , I went to a Schell convenience store in bracebridge ontario and purchased a few items . I was eating a taki meat stick and realized it expired last year in November . I am upset and worried because I have eaten some of it and then I check the other item and it is also expired . I am very upset",False,social,CphM6CKo9nt,1
31,SHELL AGAINST NATURE KN BRAZIL!,False,social,CphM6CKo9nt,33
32,SHELL AGAINST NATURE KN BRAZIL!,False,social,CphM6CKo9nt,40
33,Shell against NATURE in Brazil!!!,False,social,CphM6CKo9nt,0
34,"shell did you know that your representative here in Brazil, Rubens Ometto, is condemned to an environmental preservation area, using venous pesticides, polluting the native forest of the place and harming farmers and causing damage to health. will you do something about it?",False,social,CphM6CKo9nt,51
35,Rubens Ometto is destroying Shell of Brazil. Ometto is destroying environmental protection areas in the state of São Paulo. #Out #Ometto,False,social,CphM6CKo9nt,6
36,Shell representative in Brazil destroys preservation areas and harms small farmers. #OmetoAgainstNature,False,social,CphM6CKo9nt,5
37,Shell is destroing nature in Brasil #OmettoOut,False,social,CphM6CKo9nt,73
38,SHELL IS DESTROYING THE ENVIRONMENT IN BRAZIL #OMETTOAGAINSTNATURE #SHELLAGAINSTNATURE,False,social,CphM6CKo9nt,37
39,"Shell, how do you feel about your representative destroying nature in Brazil?",False,social,CphM6CKo9nt,55
40,SHELL AGAINST THE NATURE IN BRASIL 🇧🇷😡😡😡😡,False,social,CphM6CKo9nt,5
41,Shell against the natureza in Brazil #omettoagainstnature,False,social,CphM6CKo9nt,48
42,Shell against the nature,False,social,CphM6CKo9nt,5
43,shell representative from Brazil poisons residents with pesticides,False,social,CphM6CKo9nt,6
44,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,0
45,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,0
46,#OmettoAgainstNature 🔥,False,social,CphM6CKo9nt,31
47,Could you please take a look what Rubens Ometto is doing in nature?!,False,social,CphM6CKo9nt,0
48,Ometto is comminting crimes against the enviromment in Brazil #shellagainstnature,False,social,CphM6CKo9nt,11
49,Stop killing Nigerians,False,social,CphM6CKo9nt,38
50,#OmettoAgainstNature,False,social,CphM6CKo9nt,381
51,Hey guys,False,social,CphM6CKo9nt,0
52,Are you destroying Brazilian’s nature together with Rubens Ometto (lula’s partner)?!,False,social,CphM6CKo9nt,15
53,"Shell, please dont Destroy nature brazil",False,social,CphM6CKo9nt,3
54,hello Shell take a look at what Rubens Ometo is doing in Brazil,False,social,CphM6CKo9nt,4
55,Shell aginst nature I'm Brazil,False,social,CphM6CKo9nt,4
56,#OmettoAgainstNature Shell Against Nature In Brazil♻️,False,social,CphM6CKo9nt,4
57,"Rubens ometto,your CEO in Brasil is devastando nature for personalizado gain",False,social,CphM6CKo9nt,4
58,#shellagainstnature #omettoagainstnature,False,social,CphM6CKo9nt,5
59,Stop destroying Brazilian nature wtf you doing guys #STOPRUBENS,False,social,CphM6CKo9nt,4
60,Ometto against Nature in Brazil,False,social,CphM6CKo9nt,7
61,Shell Again the natureza in Brazil,False,social,CphM6CKo9nt,4
62,"Rubens Ommeto, your CEO here in Brazil is destroying our solo. take a look on that fact pls 🙌🏼",False,social,CphM6CKo9nt,4
63,"Rubens Ometto finances censorship and attacks Theo environment, do you agree with that?",False,social,CphM6CKo9nt,3
64,Rubens Ometo destroys nature in my country,False,social,CphM6CKo9nt,3
65,Where your ESG Politics in Brazil? Ometto are destroying small cities in Brazil,False,social,CphM6CKo9nt,3
66,Shell against the Nature,False,social,CphM6CKo9nt,3
67,ometto destroying nature in brazil,False,social,CphM6CKo9nt,3
68,Shell destroying nature in brazil,False,social,CphM6CKo9nt,3
69,Shell against The natureza in Brazil,False,social,CphM6CKo9nt,2
70,Shell destroys nature in Brazil,False,social,CphM6CKo9nt,3
71,What are you going to do about the actions of your representative in Brazil who’s destroying the nature?,False,social,CphM6CKo9nt,3
72,"The Brazilian CEO has no following the esg ideology, destroing the local nature e little farm in the region of São Paulo, Brazil.",False,social,CphM6CKo9nt,3
73,"Ometto, Shell's representative in Brazil is destroying Brazilian nature.",False,social,CphM6CKo9nt,2
74,Ometto is a shame!!! Shell against nature in Brazil!!!,False,social,CphM6CKo9nt,3
75,Shell against the nature in Brasil #omettoagainstNature,False,social,CphM6CKo9nt,8
76,"OmettoAgainstNature in Brazil , 🚨🚨🚨🚨🚨",False,social,CphM6CKo9nt,3
77,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,0
78,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,0
79,Rubens Ometto your ceo in Brazil is destroying Nature. Will you do nothing? #OmettoAgainstNature,False,social,CphM6CKo9nt,3
80,Ometto Liar,False,social,CphM6CKo9nt,4
81,Irresponsible Ometto embarrassing Shell's image in Brazil,False,social,CphM6CKo9nt,3
82,You should be ashemed of yourselfs. Rubens Ometo (your cheirman in Brazil) is destroying the nature,False,social,CphM6CKo9nt,3
83,"Rubens Ometto, your CEO in Brazil is devastating nature for personal gain! #OmettoAgainstNature",False,social,CphM6CKo9nt,4
84,"Look for the situation of nature in brazil, what ometto is doing? Destroying",False,social,CphM6CKo9nt,3
85,"Shell's official representative in Brazil, Mr. Rubens Ometto, uses deadly pesticides on his properties, damaging the soil and small farmers in southern Brazil. #ShellAgainstBrazillianNature #StopRubensOmetto",False,social,CphM6CKo9nt,21
86,"Shell, your representative in Brazil is destroying crops and ruining the nature. #OmettoAgainstTheNature",False,social,CphM6CKo9nt,35
87,"Shell, your representative in Brasil is destroying crops and ruining The nature. Will you accept it? #OmettoAgainstTheNature",False,social,CphM6CKo9nt,8
88,"Shell and their representative in Brazil, Rubens Ometto (a close friend to the current president), are destroying nature in Brazil! #shellagainstnature",False,social,CphM6CKo9nt,39
89,Hi! Could you please take a look what Rubens Ometto (lula’s partner) is doing in nature?!,False,social,CphM6CKo9nt,50
90,SHELL with Rubens Ometto Muder Brazil Nature.,False,social,CphM6CKo9nt,17
91,Hi Shell! Do you know Ruben Ometto (lula’s partner) is against the nature?,False,social,CphM6CKo9nt,39
92,#OmetoOut #OmetoAgainstthenature,False,social,CphM6CKo9nt,1
93,Do you support Ometto who is destroying the envieonment in Brazil?,False,social,CphM6CKo9nt,63
94,Shell against the nature in brazil!!! #OmettoAgainstNature,False,social,CphM6CKo9nt,37
95,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it? #OmettoAgainstTheNature",False,social,CphM6CKo9nt,2
96,#OmettoAgainstNature #ShellAgainstNature stop destroying our country Ometto,False,social,CphM6CKo9nt,10
97,#Shellcoco,False,social,CphM6CKo9nt,6
98,"@senaitalo a Shell tá querendo diminuir o Brasil, aguarde o processo!",False,social,CphM6CKo9nt,8
99,#OmettoAgainstNature Make a L and poison people.,False,social,CphM6CKo9nt,8
100,Your representative in Brazil is destroying the environment . #OmettoAgainstTheNature,False,social,CphM6CKo9nt,8
101,Ometto is a shame for your history,False,social,CphM6CKo9nt,9
102,Rubens Ometo destroys nature in my country,False,social,CphM6CKo9nt,21
103,Shell is destroying the nature in Brazil!,False,social,CphM6CKo9nt,28
104,shell destroys nature in brazil,False,social,CphM6CKo9nt,22
105,Shell against the Nature in Brazil!! #OmettoAgainstTheNature,False,social,CphM6CKo9nt,30
106,your representative in Brazil Rubens Ometto is destroying nature in Brazil,False,social,CphM6CKo9nt,11
107,#OmettiAgainstNature,False,social,CphM6CKo9nt,3
108,SHEELL AGAINST NATURE IN BRAZILL!!!,False,social,CphM6CKo9nt,2
109,🇧🇷 Shell against the nature in Brazil!! #OmettoAgainstNature,False,social,CphM6CKo9nt,9
110,"Your SEO, Rubens Ometto is destroying areas of environmental preservation in Brazil!",False,social,CphM6CKo9nt,3
111,Shell in Brazil kill’s the nature,False,social,CphM6CKo9nt,9
112,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,59
113,Shell is destroying the nature in Brasil #Omettoagainstnature,False,social,CphM6CKo9nt,55
114,#omettoaggiustatutto,False,social,CphM6CKo9nt,39
115,SHELL REPRESENTATIVE IN BRAZIL IS DESTROYING NATURE IN BRAZIL #OmettoAgainstNature,False,social,CphM6CKo9nt,31
116,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,46
117,Shell against nature in Brazil. Why does Shell support mr. Ometto.,False,social,CphM6CKo9nt,23
118,"Brazilian representative is destroying the nature in Brazil, help it!!",False,social,CphM6CKo9nt,22
119,Stop destroying brazillian nature with Rubens Ometto #ShellAgainstNature,False,social,CphM6CKo9nt,37
120,Shell againt the Nature in Brazil #OmettoAgainstNature,False,social,CphM6CKo9nt,42
121,SHELL IS DESTROYING NATURE IN BRAZIL!! #OmettoAgainstNature,False,social,CphM6CKo9nt,39
122,Shell is destroying the nature in Brazil #OmettoAgainstNature,False,social,CphM6CKo9nt,46
123,Did Rubens Ometto's Company commit a crime?,False,social,CphM6CKo9nt,35
124,Ometto is against nature! #OmettoAgainstNature,False,social,CphM6CKo9nt,51
125,"ubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,15
126,#shellagainsthenature,False,social,CphM6CKo9nt,2
127,Verificado,False,social,CphM6CKo9nt,0
128,#ShellAgainstNature,False,social,CphM6CKo9nt,19
129,shell representative from Brazil poisons residents with pesticides,False,social,CphM6CKo9nt,15
130,Ometto destroy nature in Brazil,False,social,CphM6CKo9nt,21
131,Rubens Ometto is devastating nature in Brazil 🤢🤢🤢🤮🤮🤮,False,social,CphM6CKo9nt,32
132,SHELL AGAINST NATURE IN BRAZIL!!!🚨🚨🚨🚨🚨,False,social,CphM6CKo9nt,22
133,#ShellAgainstNature #OmettoAgainstNature,False,social,CphM6CKo9nt,20
134,#OmettoAgainstNature your representative from brazil is destroying our forests,False,social,CphM6CKo9nt,13
135,"S.O.S. BRAZIL, OMETTO AGAINST NATURE",False,social,CphM6CKo9nt,27
136,#OmettoAgainstNature,False,social,CphM6CKo9nt,0
137,Shell against the nature ir Brazil !!,False,social,CphM6CKo9nt,21
138,#OmettoAgainstNature,False,social,CphM6CKo9nt,34
139,Shell is destroying the nature in Brazil!,False,social,CphM6CKo9nt,17
140,SHELL AGAINST THE NATURE IN BRASIL!,False,social,CphM6CKo9nt,26
141,SHELL AGAINST THE NATURE IN BRAZIL!!!! #OmettoAgainstNature,False,social,CphM6CKo9nt,14
142,"Take accountability for what happened in Beaver County, PA!!",False,social,CphM6CKo9nt,16
143,"Rubens ometto FORA, SHELL AGAINST THE IN BRAZIL",False,social,CphM6CKo9nt,16
144,SHELL AGAINST THE IN BRAZIL,False,social,CphM6CKo9nt,16
145,SHELL AGAINST THE NATURE IN BRAZIL !!!!,False,social,CphM6CKo9nt,29
146,Shell against the nature in Brazil!,False,social,CphM6CKo9nt,0
147,Shell is destroying nature in Brazil!🇧🇷,False,social,CphM6CKo9nt,59
148,Shell against the nature in Brazil!!! Your CEO Rubens Ometto is killing the nature. This is right?,False,social,CphM6CKo9nt,11
149,"Are you going to let Shell's representative in Brazil, Rubens Ometto, destroy the environment?",False,social,CphM6CKo9nt,28
150,OMETTO AGAINST THE NATURE IN BRAZIL!,False,social,CphM6CKo9nt,19
151,Shell your ceo in Brazil is killing the others agriculture's crops and plantations,False,social,CphM6CKo9nt,26
152,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,35
153,Shell is destroying the nature in Brazil!!!,False,social,CphM6CKo9nt,57
154,SHELL AGAINST THE NATURE IN BRAZIL! #OmettoAgainstNature,False,social,CphM6CKo9nt,82
155,SHELL AGAIST THE NATURE IN BRAZIL!!!!!,False,social,CphM6CKo9nt,25
156,#STOPProtectingthecriminal Ometto,False,social,CphM6CKo9nt,14
157,Shell destroys nature in Brazil,False,social,CphM6CKo9nt,36
158,Rubens Ometto is destroyng the nature in Brazil #OmettoAgainstNature #ShellAgainstNature,False,social,CphM6CKo9nt,19
159,Shell against nature in Brazil,False,social,CphM6CKo9nt,39
160,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,109
161,SHELL AGAINST THE NATURE IN BRAZIL!!! #OmettoAgainstNature,False,social,CphM6CKo9nt,37
162,SHELL AGAINST THE NATURE IN BRAZIL! #OmettoAgainstNature 🇧🇷,False,social,CphM6CKo9nt,22
163,Shell is destroying the nature in Brazil,False,social,CphM6CKo9nt,32
164,SHELL AGAINST THE NATURE IN BRAZIL!!!! #OmettoAgainstNature,False,social,CphM6CKo9nt,11
165,"I JUST WANNA KNOW WHY YOUR CEO IN BRAZIL IS DESTROYING OUR NATURE, WHAT ARE YOU DOING ABOUT IT!?",False,social,CphM6CKo9nt,13
166,#ShellissuportingthecriminalOmetto,False,social,CphM6CKo9nt,15
167,SHELL AGAINST THE NATURE IN BRAZIL!!! 🔥,False,social,CphM6CKo9nt,65
168,Hi Shell! Do you know Ruben Ometto (lula’s partner) is against the nature?,False,social,CphM6CKo9nt,30
169,Shell is destroying nature in Brazil,False,social,CphM6CKo9nt,29
170,Your branch in Brazil is destroying the nature #OmettoAgainstNature,False,social,CphM6CKo9nt,10
171,Your representative in Brazil is destroying nature,False,social,CphM6CKo9nt,5
172,#FireOmetto,False,social,CphM6CKo9nt,14
173,Shell CEO (Rubens Ommeto) are destroying nature in Brazil.,False,social,CphM6CKo9nt,11
174,📢📢📢SHELL destroying farms in Brazil📣📣📣,False,social,CphM6CKo9nt,11
175,"Shell amainar nature Inês Brazil, Help",False,social,CphM6CKo9nt,10
176,Get out of Brazil Ometto. #OmettoAgainstNature,False,social,CphM6CKo9nt,14
177,Ometto against the nature! Shell against nature!,False,social,CphM6CKo9nt,15
178,Rubens Ometto ceo of shell in brazil is destroying brazilian nature#omettoagainstnature,False,social,CphM6CKo9nt,27
179,"Tell the truth, Shell!! Admit that you are destroying Brazil!! Admit that you are destroying our fauna and flora!!! Get out of Brazil!!! GET OUT!!!!",False,social,CphM6CKo9nt,9
180,Shell representative is destroying nature in Brazil,False,social,CphM6CKo9nt,18
181,SHELL IS AGAINST NATURE IN BRAZIL!,False,social,CphM6CKo9nt,41
182,Shell against the nature in Brazil!,False,social,CphM6CKo9nt,60
183,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,48
184,Shell Agains The nature in brazil,False,social,CphM6CKo9nt,45
185,Shell against the nature in Brazil!,False,social,CphM6CKo9nt,69
186,Shell against nature in Brazil!!,False,social,CphM6CKo9nt,45
187,Shell is destroying Brazilian flora! #StopOmetto,False,social,CphM6CKo9nt,41
188,How do you feel about your representative destroying nature in Brazil?,False,social,CphM6CKo9nt,71
189,Shell against the nature in Brazil,False,social,CphM6CKo9nt,107
190,SHELL AGAINST THE NATURE IN BRAZIL = SHELL AGAINST THE NATURE!,False,social,CphM6CKo9nt,46
191,#OmettoAgainstNature #SHELLagainstnature #SHELLBRAZILAGAINSTNATURE,False,social,CphM6CKo9nt,12
192,She’ll against the nature in Brazil!!!!!,False,social,CphM6CKo9nt,13
193,"Rubens Ometto, Shell's licencee in Brazil, is destroying Brazilian environment",False,social,CphM6CKo9nt,22
194,#Shellagainstnature,False,social,CphM6CKo9nt,11
195,Is Ometto allowed to destroy crops in Brazil???,False,social,CphM6CKo9nt,18
196,Shell agaiist nature in Brazil,False,social,CphM6CKo9nt,15
197,"Rubens Ometto, Shell Brazil's CEO and Lula's Oligarch is destroying the nature in Brazil, poisoning farms and forests.",False,social,CphM6CKo9nt,4
198,"Rubens Ometto, Shell Brazil's CEO and Lula's Oligarch is destroying the nature in Brazil",False,social,CphM6CKo9nt,3
199,"Rubens Ometto, Shell Brazil's CEO and Lula's Oligarch is destroying the nature in Brazil",False,social,CphM6CKo9nt,3
200,Shell Rubens Ometto is killing nature in Brazil. whatchu gonna do?,False,social,CphM6CKo9nt,4
201,#ShellAgainstNature #OmettoAgainstNature,False,social,CphM6CKo9nt,26
202,shell is with lularapio in Brazil #OmettoAgainstNature,False,social,CphM6CKo9nt,22
203,Shell is destroiyng the nature in Brazil by Rubens Ometto.,False,social,CphM6CKo9nt,16
204,Shell is destroying the nature in Brazil.,False,social,CphM6CKo9nt,12
205,Shell against the Nature in Brazil!!,False,social,CphM6CKo9nt,14
206,SHELL IS DESTROYING NATURE IN BRAZIL,False,social,CphM6CKo9nt,4
207,Rubens Ometto is turning Brazil onto Shellnobyl !!! #stopOmetto,False,social,CphM6CKo9nt,7
208,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,0
209,#shellagaistthenature what are you gonna do about Ometto in Brazil? Do something shell,False,social,CphM6CKo9nt,18
210,Is shell approving Rubens Ometto's devastation of the nature in Brazil? #shellagainstnature,False,social,CphM6CKo9nt,13
211,#OmettoAgainsNature,False,social,CphM6CKo9nt,28
212,#shellAgainstNatureInBrazil,False,social,CphM6CKo9nt,26
213,Shell against the nature! #OmettoAgainstNature #ShellAgainstTheNature,False,social,CphM6CKo9nt,15
214,Shell against the Nature in Brazil !,False,social,CphM6CKo9nt,3
215,SHELL AGAINST YTHE NATURE IN BRAZIL!!!,False,social,CphM6CKo9nt,4
216,Shell against the nature in Brazil…,False,social,CphM6CKo9nt,14
217,V-POWER AGAINST THE NATURE IN BRAZIL,False,social,CphM6CKo9nt,40
218,That Brazilian representative is like a sneaki thief monkey,False,social,CphM6CKo9nt,19
219,Your representative in Brazil is killing nature for profit! #omettoout,False,social,CphM6CKo9nt,4
220,Shell is destroying Brazilian rainforest,False,social,CphM6CKo9nt,29
221,SHELL AGAINST THE NATURE IN BRAZIL!,False,social,CphM6CKo9nt,29
222,SHELL AGAINST THE NATURE IN BRASIL!!!!!!,False,social,CphM6CKo9nt,40
223,#OmettoAgainstNature whata hell is going on with our Brazil Nature?,False,social,CphM6CKo9nt,26
224,SHELL is killing the nature in Brazil,False,social,CphM6CKo9nt,48
225,Shell and Ometo against nature in Brazil!,False,social,CphM6CKo9nt,20
226,"Shell, take a look on the destruction with poison promoted by your representative Ometo in Brazil.",False,social,CphM6CKo9nt,18
227,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,19
228,SHELL IS AGAINST NATURE IN BRAZIL !,False,social,CphM6CKo9nt,17
229,Shell against the nature in Brazil !!!,False,social,CphM6CKo9nt,42
230,"That’s your position @shell ? Came to Brazil to destroy everything and every small producer??? We have no doubt, Shell against the Nature in Brazil! #OmettoAgainstNature",False,social,CphM6CKo9nt,36
231,"Rubens Ometto, your CEO in Brazil is devastating the environment for personal gain. #shellagainstnature",False,social,CphM6CKo9nt,37
232,#OmettoAgainstNature,False,social,CphM6CKo9nt,0
233,Shell's Rubens ometto destroying nature in Brazil.,False,social,CphM6CKo9nt,26
234,Shell against The nature in Brazil!! #omettoagainstnature,False,social,CphM6CKo9nt,46
235,#OmettoAgainstNature in Brazil,False,social,CphM6CKo9nt,12
236,PAY ATTENTION SHELL : SHELL AGAINST THE NATURE IN BRAZIL! THERE IS A HUGE PROBLEM HAPPENING IN BRAZIL AGAINST OUR NATURE.,False,social,CphM6CKo9nt,43
237,SHELL DESTROYING NATURE IN BRAZIL!!!!,False,social,CphM6CKo9nt,35
238,"pesticides in the ass of others and refreshment, isn't it?",False,social,CphM6CKo9nt,2
239,Rubens Ometto is the best friend of Lula and is devastating Nature in Brazil. @rubensomettoagainstnature,False,social,CphM6CKo9nt,13
240,"TAKE ACCOUNTABILITY FOR THE HANGING OF A COUNTRY LEADER IN AFRICA!!! “The evidence we have reviewed shows that Shell repeatedly encouraged the Nigerian military to deal with community protests, even when it knew the horrors this would lead to – unlawful killings, rape, torture, the burning of villages” -Audrey Gaughran",False,social,CphM6CKo9nt,23
241,"Do you know Malakoi, from hebraico??",False,social,CphM6CKo9nt,20
242,"Shell... Please, your main representative in Brazil are practicing nasty things to it's Environmental Protection Area and his surroundings. An audit might be necessary.",False,social,CphM6CKo9nt,1
243,Shell destroy nature in Brazil,False,social,CphM6CKo9nt,1
244,Shell is destroying the nature in BRAZIL,False,social,CphM6CKo9nt,1
245,BOICOT SHELL FOR THIS,False,social,CphM6CKo9nt,0
246,Shell together with Ometto against nature in Brazil,False,social,CphM6CKo9nt,1
247,What's Rubens Ometto doing in Brazil NATURE?,False,social,CphM6CKo9nt,1
248,"Shell,your representative in Brazil, Ometto, is dumping toxics into nature...",False,social,CphM6CKo9nt,0
249,Shell what you think about enviromental devastation???,False,social,CphM6CKo9nt,1
250,Ometto is destroying the environment for personal gain in Brazil #shellagainstthenature #omettoagainstthenature,False,social,CphM6CKo9nt,1
251,"Your representive in Brazil, Rubens Ometto, is destroying nature!! Do you aprove it? #OmettoAgainstTheNature",False,social,CphM6CKo9nt,1
252,Your representative destroying nature in Brazil? #OmettoOut,False,social,CphM6CKo9nt,1
253,"Give me your atetion! @shell The empregneur Rubens Ometto in Brazil, was destroying our nature with pesticide! Please Stop this absurd!",False,social,CphM6CKo9nt,1
254,SHELL IS AGAINST THE NAURE IN BRAZIL!!,False,social,CphM6CKo9nt,0
255,SHELL IS AGAINST NATURE IN BRAZIL! bora bill,False,social,CphM6CKo9nt,1
256,Shell destroying the Nature in Brazil #OmettoAgainstNature #ShellAgainstNature !!!,False,social,CphM6CKo9nt,1
257,Is devastation in agreement with your ESG policies? #howdareyou #OmettoAgainstNature #ShellAgainstNature,False,social,CphM6CKo9nt,2
258,SHELL IS AGAINST THE NAURE IN BRAZIL!!,False,social,CphM6CKo9nt,0
259,Shell's image in Brazil is being destroyed by Rubens Ometto. #OmettoAgaisnstNature,False,social,CphM6CKo9nt,1
260,"SHAME ON YOU, SHELL! A big company destroying our nature, disturbing worker in the region!",False,social,CphM6CKo9nt,1
261,SHELL AGAINST THE NATURE IN BRASIL.,False,social,CphM6CKo9nt,1
262,"Please stop Ometto, he’s devastating crops and Protected forests for his own personal gain.",False,social,CphM6CKo9nt,1
263,"Hey @shell , what can you say about Mr. Ometto destroying nature in Brazil?",False,social,CphM6CKo9nt,1
264,SHELL IS AGAINST NATURE IN BRAZIL! Bora,False,social,CphM6CKo9nt,1
265,#shellandRubensOmettoAgainstNatureInBrazil,False,social,CphM6CKo9nt,1
266,Ometto agaonst nature,False,social,CphM6CKo9nt,1
267,#Omettoagaintthenature,False,social,CphM6CKo9nt,1
268,Shell supports the destruction of nature in Brazil.,False,social,CphM6CKo9nt,1
269,"Shell, your representative in Brasil is destroying crops and ruining the nature. Will you accept it?",False,social,CphM6CKo9nt,1
270,POWERSHELL IS DESTROYNG NATURE IN BRAZIL,False,social,CphM6CKo9nt,0
271,ll you accept what that shell co on brasil is doing? #OmettoAgainstNature,False,social,CphM6CKo9nt,1
272,"Rubens Ometto, your representative in Brasil, friend of the convicted crook president Lula, is now destroying the nature with poison at his farm, the population around can't get enough visibility, how does the company feel about that? #OmettoAgainstNature",False,social,CphM6CKo9nt,1
273,Shell against the nature in Brasil,False,social,CphM6CKo9nt,1
274,Shell does the L,False,social,CphM6CKo9nt,0
275,Shell and Rubens Ometto is destroying Nature in Brazil.,False,social,CphM6CKo9nt,1
276,"Ometto, Lula's friend is the CEO in Brazil. Shell is destroying the nature in Brazil",False,social,CphM6CKo9nt,1
277,Why Ometto is destroying nature in brazil?,False,social,CphM6CKo9nt,1
278,Rubens ometto CEO of Shell in Brazil is harming the Brazilian environment,False,social,CphM6CKo9nt,1
279,"Shell, aren’t you going to say anything about what’s happening in Brazil? Your biggest man here is literally destroying our nature! Shell against nature in Brazil!",False,social,CphM6CKo9nt,1
280,SHELL IS AGAINST NATURE IN BRAZIL!,False,social,CphM6CKo9nt,1
281,Shell is against nature brazil #ometto,False,social,CphM6CKo9nt,1
282,Rubens Ometto is destroying an area of ​​Brazilian nature!⚠️ #OmettoAgainstTheNature,False,social,CphM6CKo9nt,1
283,Shell hate us? #OmettoAgainstNature #ShellAgainstNature,False,social,CphM6CKo9nt,1
284,Stop killing the brazillian nature #ShellAgainstNature,False,social,CphM6CKo9nt,1
285,@shell Are you guys don't do anything about what is happening in your Brazil's Company? Your CEO here is a shame.,False,social,CphM6CKo9nt,1
286,#DownWithOmetto You have the responsibility over what's happening with your head over here @shell he's dumping toxic pesticides in a whole city in Brazil!,False,social,CphM6CKo9nt,2
287,"Shell, Mr. Ometo, the representative man of this conpany is doing predatory behavior with venomous gas in the plantation of the neighborhood of his farm and destroying their living plants. Do something about it!",False,social,CphM6CKo9nt,1
288,"Shell, your representatives in Brazil are tearing us apart. #OmettoAgainstTheNature",False,social,CphM6CKo9nt,1
289,You’re destoying us🇧🇷,False,social,CphM6CKo9nt,1
290,Shell against the nature in Brazil. Go out Rubens.,False,social,CphM6CKo9nt,1
