ID,Text,Is_Activism,Category,Post_Id,Like_Count
42,"The Marine sector is a large portion of global emissions. It is great, but not surprising, that ExxonMobil works closely with its customers to minimize emissions. Always striving to balance affordable, reliable energy while minimizing environmental impacts. That is leadership.",False,Environmental,CvumWhvRkwx,0
43,Great ❤️❤️🔥🔥,False,Environmental,CvumWhvRkwx,0
44,With a technology innovation filter system for CAPTURE and ELIMINATE the industrial fuels and coals emissions (greenhouse gases emissions) really is possible give a REAL environmental solution. Exxonmobil welcome for work together in this environmental project.,False,Environmental,CvumWhvRkwx,0
45,Another amazing lie - thank you #shill,False,Environmental,CvumWhvRkwx,1
46,"You are the ones causing the emissions. So if you just stop, there won’t be a problem. You are the sole problem.",False,Environmental,CvumWhvRkwx,0
47,"Is it truly lower emissions? What about the land used to produce the plant matter? The fermentation process, the energy for processing, transportation, even the fertilizers used to grow plants all emit CO2? Is this just more greenwashing @exxonmobil",False,Environmental,CvumWhvRkwx,1
48,"Google ""Exxon's Own Models Predicted Global Warming"". Ever known a pathological liar or abuser? If yes, that person was probably a thousand times better a human being than anyone at Exxon Mobil",False,Environmental,CvumWhvRkwx,0
49,"Yet another example of the many, varied solutions ExxonMobil brings forward to help society manage emissions. A company that is chock full of sustainable solutions, with ingenious, capable and can-do employees. ExxonMobil is so clearly part of the solution.",True,Environmental,CvfJfxHNGFu,0
50,"Another reason hydrogen is so promising: it can get the public to stop focusing on the fact that ExxonMobil lied to the public for five decades, and now we have massive fires and floods, climate related migration and displacement, and huge costs that will be paid for by the public. Also dont forget to forget Exxon Valdez, one of the most massive ecological and economic catastrophes ever! But at least some old white guys got rich, right?",False,Environmental,CvfJfxHNGFu,2
51,Great 👍,False,Environmental,CvfJfxHNGFu,1
52,🤣🐸🤑😎,False,Environmental,CvfJfxHNGFu,0
53,Most elementary kids know the difference between truth and lying - 🤡🤡🤡 - #StopLying,False,Environmental,CvfJfxHNGFu,2
54,Pernah,False,Environmental,CvfJfxHNGFu,0
55,Find every Exxon executive and butcher them and their families,False,Environmental,CvfJfxHNGFu,0
56,None of these filth deserve to live,False,Environmental,CvfJfxHNGFu,0
57,Who runs this account? How long are you going to shill for the end of the world?,True,Environmental,CvcktDTBq2Y,7
58,Good work ExxonMobil! Providing the essential products that society needs in as sustainable a fashion as possible is real leadership. Go ExxonMobil Go!!,False,Environmental,CvcktDTBq2Y,1
59,Got to be 2024 plans because we are already on fire pals!,False,Environmental,CvcktDTBq2Y,3
60,"Almost $8,000,000,000.00 in quarterly profits. I have zero faith in anything you say so long as that amount of money can be made in 3 months",False,Environmental,CvcktDTBq2Y,5
61,Does this include Scope 3?,False,Environmental,CvcktDTBq2Y,1
62,"ExxonMobil is considering a more honest logo, a baby facedown, drowned in a pool of oil, with an old white man grinning above the murdered child. Any other options?",False,Environmental,CvcktDTBq2Y,0
63,😂😂😂 double earnings bc y’all artificially raise and lower the price of gas to confuse consumers. Give us a break. You didn’t double earnings by improving business. You doubled earnings by skyrocketing gas prices and inflating the world economy.,False,None,CvaDuj-tR-m,4
64,"Kudos ExxonMobil. A great company with great employees sustainably producing products that literally improve the quality of life for 100’s of millions of people around the world. We need more ExxonMobil, dedicated to increasing shareholder value with products society needs. Well done, ExxonMobil, well done.",False,None,CvaDuj-tR-m,1
65,You are literally burning the planet and laughing all the way to the bank #exxonknew #climateemergency,False,None,CvaDuj-tR-m,4
66,Nesse parceria a ExxonMobil ganha muito mais créditos por apoiar causas Sociais e Ambientais e eu ganho muito mais experiência de vida e me torno um contador de histórias interessantes!,False,None,CvaDuj-tR-m,0
67,Great 🔥🔥,False,None,CvaDuj-tR-m,0
68,🔥,False,None,CvaDuj-tR-m,0
69,👏👏👏,False,None,CvaDuj-tR-m,0
70,E que tal a ExxonMobil apoiar meu Projeto com uma sólida parceria de Patrocínio?,False,None,CvaDuj-tR-m,0
71,😞,False,None,CvaDuj-tR-m,0
72,"Maiores informações, chama na DM!",False,None,CvaDuj-tR-m,0
73,"Conto com ajuda, colaboração e apoio da ExxonMobil, muito obrigado!",False,None,CvaDuj-tR-m,0
74,Colonizer,False,None,CvaDuj-tR-m,0
75,@exxonmobil - why are all of you highly educated people still destroying the planet? 💰 Would you like to discuss the true costs with me? I’ll take anyone from the CEO down and we can review how profits are made and the consequences. . . not holding my breath for that though.,False,None,CvaDuj-tR-m,0
76,Nothing like improving profits while helping to cook the planet and ruin everything for future generations,False,None,CvPkUaHy9HI,8
77,"Not only does ExxonMobil provide products the world needs for improved quality of life but they do it in an ethical and sustainable fashion. This is why they are profitable and return real value to the shareholders. Well done ExxonMobil, well done!!",False,None,CvPkUaHy9HI,3
78,But yet the employees in NB Canada are still paid peanuts compared to their peers in Houston.,False,None,CvPkUaHy9HI,2
79,The red sun of New York is on your shoulders,False,None,CvPkUaHy9HI,0
80,#5 is why I love owning your stock!!,False,None,CvPkUaHy9HI,0
81,📉📉📉📉,False,None,CvPkUaHy9HI,0
82,Scam always be scam scam company 😡😡😠,False,None,CvPkUaHy9HI,0
83,We need to get together and make an @exxonmobil exec wind chime in a really tall tree,False,None,CvPkUaHy9HI,1
84,Mass murderer,False,None,CvPkUaHy9HI,0
85,Potemkin technofantasies. CCS is only viable for the final unavoidable after we've entirely stopped everything else...,False,None,CwQIDQiJfqh,1
86,👏,False,None,CwQIDQiJfqh,1
87,👏👏👏👏👏👏,False,None,CwQIDQiJfqh,0
88,I didn’t vote for Biden button =====>,False,None,CwQIDQiJfqh,2
89,Focus On Nature...😍😍😍,False,None,CwQIDQiJfqh,0
90,👏👏👏,False,None,CwQIDQiJfqh,0
91,👏🔥,False,None,CwQIDQiJfqh,0
92,Don't the trees need co²??,False,None,CwQIDQiJfqh,0
93,"Impermeable cap rock 🪨, what could go wrong 🤦🏻‍♂️",False,None,CwQIDQiJfqh,2
94,STOP NEW OIL AND GAS PROJECTS,False,None,CwQIDQiJfqh,0
95,Our snowmen souls remember Valley Forge.,False,None,CwQIDQiJfqh,0
96,Stop lying to the people of Texas. Do the right thing an STOP NEW OIL AND GAS PROJECTS,False,None,CwQIDQiJfqh,6
97,Hello every single man here am sharon by name if you wanna know me better please send request am ready to mingle ❤️,False,None,CwQIDQiJfqh,0
98,"Stop polluting, destroying our planet and greenwashing on social media 🤮🤮🤮",False,None,CwQIDQiJfqh,1
99,"🤮🤮🤮🤮 hisotry will remember you as murderers. 600,000 kids die yearly from air pollution. Not stopping fossil fuels is not a solution. The only solution is BIOMIMICRY ENERGY.",False,None,CwQIDQiJfqh,0
100,"Luv the enthusiasm of theses folks. That is why ExxonMobil can solve the toughest problems, making the world a better place, full stop!!",False,None,Cu7NxyLtxqI,2
101,"Stop sponsoring Iditarod, the video of dogs being dragged thru the cold and snow is so cruel and heartbreaking 💔",False,None,Cu7NxyLtxqI,0
102,Mike and Flory! The best in the business!,False,None,Cu7NxyLtxqI,2
103,Thank you for the global warming 🔥🔥🔥🔥🔥,False,None,Cu7NxyLtxqI,11
104,Good Quality Always Maintain 🙏🙏🙏🙏,False,None,Cu7NxyLtxqI,2
105,What do people think exxon stock will be in 2 years?Approximately,False,None,Cu7NxyLtxqI,0
106,Big Winner!,False,None,Cu7NxyLtxqI,0
107,Bisnis bahan bakar fosil tapi ngomong energi terbarukan wkkwwk cok,False,None,Cu7NxyLtxqI,0
108,Wow 👌,False,None,Cu7NxyLtxqI,0
109,💗,False,None,Cu7NxyLtxqI,0
110,What have you done? You’ve squandered everything. You traded blood for money and lied about it the entire time.,False,None,Cu7NxyLtxqI,3
111,❤️,False,None,Cu7NxyLtxqI,0
112,🙌🙌,False,None,Cu7NxyLtxqI,0
113,IF YOU REALLY WANT TO HELP STOP USING FOSSIL FUELS,False,None,Cu7NxyLtxqI,0
114,YOURE RUINING THE EARTH,False,None,Cu7NxyLtxqI,0
